acousticness,bb_index,billboard_artist,billboard_name,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,spotify_album,spotify_artist,spotify_song,tempo,time_signature,type,uri,valence
0.00346,384.0,major lazer,lean on,0.723,176561.0,0.809,5wldXGLEOoRXxMWJ8rIUWE,0.00123,7.0,0.565,-3.081,0.0,71.0,2015-06-01,0.0625,Peace Is The Mission,Major Lazer,Lean On,98.007,4.0,audio_features,spotify:track:5wldXGLEOoRXxMWJ8rIUWE,0.274
0.104,385.0,shawn mendes,i know what you did last summer,0.695,223853.0,0.761,2GyA33q5rti5IxkMQemRDH,0.0,9.0,0.147,-4.582,0.0,71.0,2015-04-14,0.0864,Handwritten,Shawn Mendes,I Know What You Did Last Summer,113.965,4.0,audio_features,spotify:track:2GyA33q5rti5IxkMQemRDH,0.745
0.062,386.0,fat joe,all the way up,0.536,191942.0,0.721,61QSuw5VlC0LTS8WMO356g,0.0,10.0,0.824,-6.44,0.0,67.0,2016-03-02,0.386,All The Way Up (feat. French Montana & Infared) - Single,Fat Joe,All The Way Up,117.139,5.0,audio_features,spotify:track:61QSuw5VlC0LTS8WMO356g,0.393
0.247,387.0,silentó,watch me,0.821,185143.0,0.759,5RIVoVdkDLEygELLCniZFr,0.0,8.0,0.321,-8.541,1.0,65.0,2015-05-04,0.121,Watch Me (Whip / Nae Nae),Silentó,Watch Me (Whip / Nae Nae),140.01,4.0,audio_features,spotify:track:5RIVoVdkDLEygELLCniZFr,0.962
0.0424,388.0,chris brown,back to sleep,0.647,201253.0,0.646,6dlpABcXrQKRU9G00i6Zba,0.0,9.0,0.0888,-5.483,0.0,63.0,2015-12-18,0.243,Royalty (Deluxe Version),Chris Brown,Back To Sleep,92.981,4.0,audio_features,spotify:track:6dlpABcXrQKRU9G00i6Zba,0.721
0.0799,389.0,usher,no limit,0.717,228613.0,0.523,1CDBn2Lm7E63XKQDsdCq6O,0.0,10.0,0.206,-6.506,0.0,61.0,2016-09-16,0.0611,Hard II Love,Usher,No Limit (feat. Young Thug),127.047,4.0,audio_features,spotify:track:1CDBn2Lm7E63XKQDsdCq6O,0.282
0.135,390.0,o.t. genasis,cut it,0.875,222600.0,0.673,376KnY4TrgBITxjlnbnmIy,0.0,7.0,0.292,-4.184,1.0,63.0,2015-09-25,0.0932,Cut It (feat. Young Dolph),O.T. Genasis,Cut It (feat. Young Dolph),130.0,4.0,audio_features,spotify:track:376KnY4TrgBITxjlnbnmIy,0.231
0.00427,391.0,kevin gates,really really,0.762,232093.0,0.666,10I3CmmwT0BkOVhduDy53o,0.0,0.0,0.127,-6.055,1.0,69.0,2016-01-29,0.0916,Islah (Deluxe),Kevin Gates,Really Really,118.97,4.0,audio_features,spotify:track:10I3CmmwT0BkOVhduDy53o,0.278
0.023,392.0,fifth harmony,all in my head (flex),0.689,210573.0,0.791,7nD9nN3jord9wWcfW3Gkcm,0.0,0.0,0.0526,-5.194,0.0,68.0,2016-05-27,0.053,7/27 (Deluxe),Fifth Harmony,All In My Head (Flex) (feat. Fetty Wap),95.04,4.0,audio_features,spotify:track:7nD9nN3jord9wWcfW3Gkcm,0.755
0.378,393.0,hailee steinfeld,starving,0.729,181880.0,0.615,4Ce37cRWvM1vIGGynKcs22,0.0,4.0,0.105,-4.238,1.0,82.0,2016-07-22,0.0647,Starving,Hailee Steinfeld,Starving,99.989,4.0,audio_features,spotify:track:4Ce37cRWvM1vIGGynKcs22,0.508
0.00205,394.0,coldplay,adventure of a lifetime,0.638,263787.0,0.924,69uxyAqqPIsUyTO8txoP2M,0.000173,7.0,0.149,-3.887,1.0,74.0,2015-12-04,0.0359,A Head Full Of Dreams,Coldplay,Adventure of a Lifetime,111.995,4.0,audio_features,spotify:track:69uxyAqqPIsUyTO8txoP2M,0.529
0.679,395.0,tim mcgraw,humble and kind,0.355,259267.0,0.48,4Pn0JlCUusD2QHjADuOzuV,2.28e-06,11.0,0.12,-7.31,1.0,67.0,2015-01-01,0.0282,Damn Country Music,Tim McGraw,Humble And Kind,100.956,3.0,audio_features,spotify:track:4Pn0JlCUusD2QHjADuOzuV,0.137
0.00191,396.0,future,wicked,0.718,173347.0,0.679,6BbINUfGabVyiNFJpQXn3x,0.0104,11.0,0.385,-5.899,0.0,61.0,2016-04-13,0.0706,EVOL,Future,Wicked,157.97,4.0,audio_features,spotify:track:6BbINUfGabVyiNFJpQXn3x,0.205
0.174,397.0,desiigner,tiimmy turner,0.602,239853.0,0.725,3NJG6vMH1ZsectZkocMEm0,0.0,6.0,0.0786,-3.054,1.0,71.0,2016-07-22,0.0393,Tiimmy Turner,Desiigner,Tiimmy Turner,122.803,4.0,audio_features,spotify:track:3NJG6vMH1ZsectZkocMEm0,0.304
0.369,398.0,wiz khalifa,see you again,0.689,229526.0,0.481,2JzZzZUQj3Qff7wapcbKjc,1.03e-06,10.0,0.0649,-7.503,1.0,79.0,2015,0.0815,See You Again (feat. Charlie Puth),Wiz Khalifa,See You Again (feat. Charlie Puth),80.025,4.0,audio_features,spotify:track:2JzZzZUQj3Qff7wapcbKjc,0.283
0.0598,399.0,one direction,perfect,0.647,230333.0,0.823,3NLnwwAQbbFKcEcV8hDItk,0.0,2.0,0.119,-5.231,1.0,71.0,2015-11-13,0.0762,Made In The A.M. (Deluxe Edition),One Direction,Perfect,99.933,4.0,audio_features,spotify:track:3NLnwwAQbbFKcEcV8hDItk,0.396
0.581,400.0,ed sheeran,shape of you,0.825,233713.0,0.652,7qiZfU4dY1lWllzX7mPBI3,0.0,1.0,0.0931,-3.183,0.0,86.0,2017-03-03,0.0802,÷ (Deluxe),Ed Sheeran,Shape of You,95.977,4.0,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.931
0.228,401.0,luis fonsi,despacito (remix),0.653,228827.0,0.816,6rPO02ozF3bM7NnOV4h6s2,0.0,2.0,0.0967,-4.353,1.0,80.0,2017-04-17,0.167,Despacito Feat. Justin Bieber (Remix),Luis Fonsi,Despacito - Remix,178.086,4.0,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,0.816
0.013,402.0,bruno mars,that's what i like,0.853,206693.0,0.56,0KKkJNfGyhkQ5aFogxQAPU,0.0,1.0,0.0944,-4.961,1.0,82.0,2016-11-17,0.0406,24K Magic,Bruno Mars,That's What I Like,134.066,4.0,audio_features,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,0.86
0.000282,403.0,kendrick lamar,humble,0.908,177000.0,0.621,7KXjTSCq5nL1LoYtL7XAwS,5.39e-05,1.0,0.0958,-6.638,0.0,83.0,2017-04-14,0.102,DAMN.,Kendrick Lamar,HUMBLE.,150.011,4.0,audio_features,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,0.421
0.0498,404.0,the chainsmokers,something just like this,0.617,247160.0,0.635,6RUKPb4LETWmmr3iAEQktW,1.44e-05,11.0,0.164,-6.769,0.0,81.0,2017-04-07,0.0317,Memories...Do Not Open,The Chainsmokers,Something Just Like This,103.019,4.0,audio_features,spotify:track:6RUKPb4LETWmmr3iAEQktW,0.446
0.061,405.0,migos,bad and boujee,0.927,343150.0,0.665,4Km5HrUvYTaSUfiSGPJeQR,0.0,11.0,0.123,-5.313,1.0,76.0,2017-01-27,0.244,Culture,Migos,Bad and Boujee (feat. Lil Uzi Vert),127.076,4.0,audio_features,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,0.175
0.414,406.0,the chainsmokers,closer,0.748,244960.0,0.524,7BKLCZ1jbUBVqRi2FVlTVw,0.0,8.0,0.111,-5.599,1.0,84.0,2016-07-29,0.0338,Closer,The Chainsmokers,Closer,95.01,4.0,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.661
0.463,407.0,sam hunt,body like a back road,0.731,165387.0,0.469,7mldq42yDuxiUNn08nvzHO,1.04e-06,5.0,0.103,-7.226,1.0,78.0,2017-02-01,0.0326,Body Like A Back Road,Sam Hunt,Body Like A Back Road,98.963,4.0,audio_features,spotify:track:7mldq42yDuxiUNn08nvzHO,0.631
0.0622,408.0,imagine dragons,believer,0.776,204347.0,0.78,0pqnGHJpmpxLKifKRmU6WP,0.0,10.0,0.081,-4.374,0.0,87.0,2017-06-23,0.128,Evolve,Imagine Dragons,Believer,124.949,4.0,audio_features,spotify:track:0pqnGHJpmpxLKifKRmU6WP,0.666
0.215,409.0,post malone,congratulations,0.63,220293.0,0.804,3a1lNhkSLSkpJE4MSHpDu9,0.0,6.0,0.253,-4.183,1.0,84.0,2016-12-09,0.0363,Stoney (Deluxe),Post Malone,Congratulations,123.146,4.0,audio_features,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,0.492
0.695,410.0,james arthur,say you won't let go,0.358,211467.0,0.557,5uCax9HTNlzGybIStD3vDh,0.0,10.0,0.0902,-7.398,1.0,83.0,2016-10-28,0.059,Back from the Edge,James Arthur,Say You Won't Let Go,85.043,4.0,audio_features,spotify:track:5uCax9HTNlzGybIStD3vDh,0.494
0.0533,411.0,dj khaled,i'm the one,0.599,288877.0,0.667,1jYiIOC5d6soxkJP81fxq2,0.0,7.0,0.134,-4.267,1.0,72.0,2017-06-22,0.0367,Grateful,DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",80.984,4.0,audio_features,spotify:track:1jYiIOC5d6soxkJP81fxq2,0.817
0.00264,412.0,lil uzi vert,xo tour llif3,0.732,182707.0,0.75,7GX5flRQZVHRAGd6B4TmDO,0.0,11.0,0.109,-6.366,0.0,84.0,2017-08-25,0.231,Luv Is Rage 2,Lil Uzi Vert,XO TOUR Llif3,155.096,4.0,audio_features,spotify:track:7GX5flRQZVHRAGd6B4TmDO,0.401
0.0102,413.0,future,mask off,0.833,204600.0,0.434,0VgkVdmE4gld66l8iyGjgx,0.0219,2.0,0.165,-8.795,1.0,79.0,2017-06-30,0.431,FUTURE,Future,Mask Off,150.062,4.0,audio_features,spotify:track:0VgkVdmE4gld66l8iyGjgx,0.281
0.0293,414.0,french montana,unforgettable,0.726,233902.0,0.769,3B54sVLJ402zGa6Xm4YGNe,0.0101,6.0,0.104,-5.043,1.0,82.0,2017-07-14,0.123,Jungle Rules,French Montana,Unforgettable,97.985,4.0,audio_features,spotify:track:3B54sVLJ402zGa6Xm4YGNe,0.733
0.013,415.0,bruno mars,24k magic,0.853,206693.0,0.56,0KKkJNfGyhkQ5aFogxQAPU,0.0,1.0,0.0944,-4.961,1.0,82.0,2016-11-17,0.0406,24K Magic,Bruno Mars,That's What I Like,134.066,4.0,audio_features,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,0.86
0.253,416.0,zedd,stay,0.69,210091.0,0.622,6uBhi9gBXWjanegOb2Phh0,0.0,5.0,0.116,-5.025,0.0,80.0,2017-02-23,0.0622,Stay,Zedd,Stay (with Alessia Cara),102.04,4.0,audio_features,spotify:track:6uBhi9gBXWjanegOb2Phh0,0.544
0.0287,417.0,dj khaled,wild thoughts,0.613,204664.0,0.681,45XhKYRRkyeqoW3teSOkCM,0.0,8.0,0.126,-3.089,1.0,69.0,2017-06-22,0.0778,Grateful,DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),97.621,4.0,audio_features,spotify:track:45XhKYRRkyeqoW3teSOkCM,0.619
0.142,418.0,rae sremmurd,black beatles,0.794,291893.0,0.632,6fujklziTHa8uoM5OQSfIo,0.0,0.0,0.128,-6.163,1.0,75.0,2016-08-12,0.0649,SremmLife 2 (Deluxe),Rae Sremmurd,Black Beatles,145.926,4.0,audio_features,spotify:track:6fujklziTHa8uoM5OQSfIo,0.355
0.141,419.0,the weeknd,starboy,0.678,230453.0,0.588,7MXVkk9YMctZqd1Srtv4MB,6.35e-06,7.0,0.137,-7.015,1.0,82.0,2016-11-25,0.276,Starboy,The Weeknd,Starboy,186.005,4.0,audio_features,spotify:track:7MXVkk9YMctZqd1Srtv4MB,0.486
0.33,420.0,khalid,location,0.736,219080.0,0.449,152lZdxL1OR0ZMW6KquMif,0.000162,1.0,0.0898,-11.462,0.0,82.0,2017-04-27,0.425,American Teen,Khalid,Location,80.126,4.0,audio_features,spotify:track:152lZdxL1OR0ZMW6KquMif,0.326
0.109,421.0,charlie puth,attention,0.775,208787.0,0.613,5cF0dROlMOK5uNZtivgu50,2.33e-05,3.0,0.134,-4.586,0.0,81.0,2018-05-11,0.0542,Voicenotes,Charlie Puth,Attention,100.066,4.0,audio_features,spotify:track:5cF0dROlMOK5uNZtivgu50,0.797
0.38,422.0,shawn mendes,there's nothing holdin' me back,0.866,199440.0,0.813,7JJmb5XwzOO8jgpou264Ml,0.0,11.0,0.0779,-4.063,0.0,83.0,2017-04-20,0.0554,Illuminate (Deluxe),Shawn Mendes,There's Nothing Holdin' Me Back,121.998,4.0,audio_features,spotify:track:7JJmb5XwzOO8jgpou264Ml,0.969
0.0659,423.0,cardi b,bodak yellow,0.926,223713.0,0.703,6KBYefIoo7KydImq1uUQlL,0.0,11.0,0.231,-6.337,0.0,77.0,2018-04-06,0.103,Invasion of Privacy,Cardi B,Bodak Yellow,125.022,4.0,audio_features,spotify:track:6KBYefIoo7KydImq1uUQlL,0.485
0.167,424.0,childish gambino,redbone,0.743,326933.0,0.347,0wXuerDYiBnERgIpbb3JBR,0.00951,1.0,0.103,-11.174,1.0,80.0,2016-12-02,0.121,"""Awaken, My Love!""",Childish Gambino,Redbone,160.143,4.0,audio_features,spotify:track:0wXuerDYiBnERgIpbb3JBR,0.572
0.0586,425.0,zayn malik,i don't wanna live forever,0.731,247160.0,0.445,55n9yjI6qqXh5F2mYvUc2y,1.96e-05,0.0,0.14,-8.418,1.0,71.0,2017-11-09,0.0533,reputation Stadium Tour Surprise Song Playlist,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),117.97,4.0,audio_features,spotify:track:55n9yjI6qqXh5F2mYvUc2y,0.106
0.119,426.0,kygo,it ain't me,0.64,220781.0,0.533,12GEpg2XOPyqk03JZEZnJs,0.0,0.0,0.0864,-6.596,1.0,69.0,2017-02-17,0.0706,It Ain't Me,Kygo,It Ain’t Me (with Selena Gomez),99.968,4.0,audio_features,spotify:track:12GEpg2XOPyqk03JZEZnJs,0.515
0.378,427.0,kyle,ispy,0.746,253107.0,0.653,2EEeOnHehOozLq4aS0n6SL,0.0,7.0,0.229,-6.745,1.0,76.0,2016-12-02,0.289,iSpy (feat. Lil Yachty),KYLE,iSpy (feat. Lil Yachty),75.016,4.0,audio_features,spotify:track:2EEeOnHehOozLq4aS0n6SL,0.672
0.401,428.0,julia michaels,issues,0.728,176320.0,0.415,7vu0JkJh0ldukEYbTVcqd0,0.0,8.0,0.0616,-6.852,1.0,74.0,2017-07-28,0.0639,Nervous System,Julia Michaels,Issues,114.145,4.0,audio_features,spotify:track:7vu0JkJh0ldukEYbTVcqd0,0.455
0.0285,429.0,alessia cara,scars to your beautiful,0.573,230227.0,0.739,0prNGof3XqfTvNDxHonvdK,0.0,0.0,0.111,-5.74,1.0,73.0,2015-11-13,0.129,Know-It-All (Deluxe),Alessia Cara,Scars To Your Beautiful,97.085,4.0,audio_features,spotify:track:0prNGof3XqfTvNDxHonvdK,0.451
0.57,430.0,logic,1-800-273-8255,0.62,250173.0,0.574,5tz69p7tJuGPeMGwNTxYuV,0.0,5.0,0.19,-7.788,0.0,82.0,2017-05-05,0.0479,Everybody,Logic,1-800-273-8255,100.021,4.0,audio_features,spotify:track:5tz69p7tJuGPeMGwNTxYuV,0.352
0.0139,431.0,niall horan,slow hands,0.726,188174.0,0.431,2cOUlop2ZakjOKe4WinesN,0.0,0.0,0.054,-6.666,1.0,77.0,2017-10-20,0.0554,Flicker (Deluxe),Niall Horan,Slow Hands,85.889,4.0,audio_features,spotify:track:2cOUlop2ZakjOKe4WinesN,0.86
0.0717,432.0,rihanna,love on the brain,0.509,224000.0,0.637,2aksifNn5ph8igDOkPBA02,1.08e-05,4.0,0.0789,-4.83,0.0,71.0,2016-01-28,0.0471,ANTI,Rihanna,Love On The Brain,172.006,3.0,audio_features,spotify:track:2aksifNn5ph8igDOkPBA02,0.378
0.426,433.0,the weeknd,i feel it coming,0.773,269187.0,0.819,3dhjNA0jGA8vHBQ1VdD6vV,0.0,0.0,0.0679,-5.946,0.0,79.0,2016-11-25,0.118,Starboy,The Weeknd,I Feel It Coming,92.99,4.0,audio_features,spotify:track:3dhjNA0jGA8vHBQ1VdD6vV,0.585
0.105,434.0,big sean,bounce back,0.77,222360.0,0.567,0SGkqnVQo9KPytSri1H6cF,0.0,2.0,0.125,-5.698,1.0,76.0,2017-02-03,0.175,I Decided.,Big Sean,Bounce Back,81.477,4.0,audio_features,spotify:track:0SGkqnVQo9KPytSri1H6cF,0.26
0.22,435.0,liam payne,strip that down,0.874,204502.0,0.497,4Ro98RCK90oHqqSZUnTFq5,0.0,6.0,0.0761,-5.484,1.0,79.0,2017-05-18,0.0562,Strip That Down,Liam Payne,Strip That Down,106.023,4.0,audio_features,spotify:track:4Ro98RCK90oHqqSZUnTFq5,0.542
0.108,436.0,drake,fake love,0.927,210937.0,0.488,343YBumqHu19cGoGARUTsd,0.0,9.0,0.196,-9.433,0.0,74.0,2017-03-18,0.42,More Life,Drake,Fake Love,133.987,4.0,audio_features,spotify:track:343YBumqHu19cGoGARUTsd,0.605
0.343,437.0,maroon 5,don't wanna know,0.783,214265.0,0.61,1nueTG77MzNkJTKQ0ZdGzT,0.0,7.0,0.0983,-6.124,1.0,69.0,2018-06-15,0.0696,Red Pill Blues (Deluxe),Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),100.047,4.0,audio_features,spotify:track:1nueTG77MzNkJTKQ0ZdGzT,0.418
0.204,438.0,taylor swift,look what you made me do,0.766,211853.0,0.709,1JbR9RDP3ogVNEWFgNXAjh,1.41e-05,9.0,0.126,-6.471,0.0,75.0,2017-11-10,0.123,reputation (Big Machine Radio Release Special),Taylor Swift,Look What You Made Me Do,128.07,4.0,audio_features,spotify:track:1JbR9RDP3ogVNEWFgNXAjh,0.506
0.0232,439.0,ed sheeran,castle on the hill,0.461,261154.0,0.834,6PCUP3dWmTjcTtXY02oFdT,1.14e-05,2.0,0.14,-4.868,1.0,80.0,2017-03-03,0.0989,÷ (Deluxe),Ed Sheeran,Castle on the Hill,135.007,4.0,audio_features,spotify:track:6PCUP3dWmTjcTtXY02oFdT,0.471
0.214,440.0,machine gun kelly,bad things,0.697,239293.0,0.691,1PSBzsahR2AKwLJgx8ehBj,0.0,2.0,0.185,-4.757,1.0,73.0,2017-05-12,0.146,bloom,Machine Gun Kelly,Bad Things (with Camila Cabello),137.853,4.0,audio_features,spotify:track:1PSBzsahR2AKwLJgx8ehBj,0.305
0.0243,441.0,the chainsmokers,paris,0.646,221520.0,0.644,15vzANxN8G9wWfwAJLLMCg,0.0,2.0,0.0888,-6.763,1.0,76.0,2017-01-13,0.031,Paris,The Chainsmokers,Paris,99.999,4.0,audio_features,spotify:track:15vzANxN8G9wWfwAJLLMCg,0.251
0.0513,442.0,ariana grande,side to side,0.65,226160.0,0.736,1pKeFVVUOPjFsOABub0OaV,0.0,6.0,0.235,-5.84,0.0,80.0,2016-05-20,0.229,Dangerous Woman,Ariana Grande,Side To Side,159.174,4.0,audio_features,spotify:track:1pKeFVVUOPjFsOABub0OaV,0.612
0.406,443.0,clean bandit,rockabye,0.72,251088.0,0.763,5knuzwU65gJK7IF5yJsuaW,0.0,9.0,0.18,-4.068,0.0,79.0,2016-10-21,0.0523,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),101.965,4.0,audio_features,spotify:track:5knuzwU65gJK7IF5yJsuaW,0.742
0.0417,444.0,portugal. the man,feel it still,0.801,163253.0,0.795,6QgjcU0zLnzq5OrUoSZ3OK,0.000113,1.0,0.0717,-5.115,0.0,81.0,2017-06-16,0.0504,Woodstock,Portugal. The Man,Feel It Still,79.028,4.0,audio_features,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.754
0.0771,445.0,dj snake,let me love you,0.652,205947.0,0.713,0lYBSQXN6rCTvUZvg9S0lU,1.02e-05,8.0,0.144,-5.311,1.0,80.0,2016-08-05,0.0368,Encore,DJ Snake,Let Me Love You,100.023,4.0,audio_features,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,0.152
0.0237,446.0,demi lovato,sorry not sorry,0.705,203760.0,0.64,7gvd8xj4QgPqbQSsn5pV7d,0.0,11.0,0.262,-6.928,0.0,80.0,2017-09-29,0.225,Tell Me You Love Me (Deluxe),Demi Lovato,Sorry Not Sorry,144.077,4.0,audio_features,spotify:track:7gvd8xj4QgPqbQSsn5pV7d,0.887
0.0151,447.0,21 savage,bank account,0.884,220307.0,0.346,2fQrGHiQOvpL9UgPvtYy6G,7.04e-06,8.0,0.0871,-8.228,0.0,80.0,2017-09-23,0.351,Issa Album,21 Savage,Bank Account,75.016,4.0,audio_features,spotify:track:2fQrGHiQOvpL9UgPvtYy6G,0.376
0.0106,448.0,justin timberlake,can't stop the feeling!,0.669,237547.0,0.832,1WkMMavIMc4JZ8cfMmxHkI,0.0,0.0,0.0968,-5.72,1.0,73.0,2016-09-23,0.0682,TROLLS (Original Motion Picture Soundtrack),Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",113.035,4.0,audio_features,spotify:track:1WkMMavIMc4JZ8cfMmxHkI,0.7
0.0179,449.0,j balvin,mi gente,0.774,189440.0,0.687,4ipnJyDU3Lq15qBAYNqlqK,1.17e-05,11.0,0.128,-4.818,0.0,73.0,2017-06-30,0.0584,Mi Gente,J Balvin,Mi Gente,104.959,4.0,audio_features,spotify:track:4ipnJyDU3Lq15qBAYNqlqK,0.308
0.00671,450.0,imagine dragons,thunder,0.605,187147.0,0.822,1zB4vmk8tFRmM9UULNzbLB,0.134,0.0,0.147,-4.833,1.0,85.0,2017-06-23,0.0438,Evolve,Imagine Dragons,Thunder,167.997,4.0,audio_features,spotify:track:1zB4vmk8tFRmM9UULNzbLB,0.288
0.242,451.0,migos,t-shirt,0.865,242407.0,0.687,7KOlJ92bu51cltsD9KU5I7,0.0,10.0,0.158,-3.744,0.0,72.0,2017-01-27,0.217,Culture,Migos,T-Shirt,139.023,4.0,audio_features,spotify:track:7KOlJ92bu51cltsD9KU5I7,0.486
0.022,452.0,yo gotti,rake it up,0.91,276333.0,0.444,4knL4iPxPOZjQzTUlELGSY,0.0,1.0,0.137,-8.126,0.0,72.0,2017-10-27,0.344,I Still Am,Yo Gotti,Rake It Up,149.953,4.0,audio_features,spotify:track:4knL4iPxPOZjQzTUlELGSY,0.53
0.125,453.0,shawn mendes,mercy,0.555,208733.0,0.662,0AS63m1wHv9n4VVRizK6Hc,0.0,11.0,0.111,-4.952,0.0,81.0,2017-04-20,0.0827,Illuminate (Deluxe),Shawn Mendes,Mercy,148.128,4.0,audio_features,spotify:track:0AS63m1wHv9n4VVRizK6Hc,0.356
0.0576,454.0,kodak black,tunnel vision,0.497,268187.0,0.489,4Q3N4Ct4zCuIHuZ65E3BD4,9.91e-05,11.0,0.122,-7.724,0.0,73.0,2017-03-31,0.294,Painting Pictures,Kodak Black,Tunnel Vision,171.853,4.0,audio_features,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,0.231
0.117,455.0,post malone,rockstar,0.587,218147.0,0.535,0e7ipj03S05BNilyu5bRzt,6.56e-05,5.0,0.131,-6.09,0.0,88.0,2018-04-27,0.0898,beerbongs & bentleys,Post Malone,rockstar (feat. 21 Savage),159.847,4.0,audio_features,spotify:track:0e7ipj03S05BNilyu5bRzt,0.14
0.386,456.0,brett young,in case you didn't know,0.607,224853.0,0.536,10M2Ex445zw585Ducldzkw,0.0,10.0,0.102,-7.306,1.0,72.0,2017-02-10,0.0305,Brett Young,Brett Young,In Case You Didn't Know,147.986,4.0,audio_features,spotify:track:10M2Ex445zw585Ducldzkw,0.434
0.0841,457.0,twenty one pilots,heathens,0.732,195920.0,0.396,6i0V12jOa3mr6uu4WYhUBr,3.58e-05,4.0,0.105,-9.348,0.0,80.0,2016-06-16,0.0286,Heathens,Twenty One Pilots,Heathens,90.024,4.0,audio_features,spotify:track:6i0V12jOa3mr6uu4WYhUBr,0.548
0.107,458.0,halsey,now or never,0.67,214802.0,0.585,7i2DJ88J7jQ8K7zqFX2fW8,1.11e-06,6.0,0.131,-4.861,0.0,73.0,2017-06-02,0.0354,hopeless fountain kingdom (Deluxe),Halsey,Now Or Never,110.03,4.0,audio_features,spotify:track:7i2DJ88J7jQ8K7zqFX2fW8,0.447
0.17,459.0,aminé,caroline,0.941,209640.0,0.335,5hTpBe8h35rJ67eAWHQsJx,0.0,5.0,0.262,-10.179,0.0,76.0,2017-07-28,0.505,Good For You,Aminé,Caroline,120.041,4.0,audio_features,spotify:track:5hTpBe8h35rJ67eAWHQsJx,0.707
0.0837,460.0,ayo & teo,rolex,0.804,238587.0,0.886,0pSBuHjILhNEo55xK1zrRt,0.0,1.0,0.266,-2.512,1.0,73.0,2017-03-15,0.04,Rolex,Ayo & Teo,Rolex,144.946,4.0,audio_features,spotify:track:0pSBuHjILhNEo55xK1zrRt,0.789
0.00454,461.0,kendrick lamar,dna,0.638,185947.0,0.523,6HZILIRieu8S0iqY8kIKhj,0.0,1.0,0.0842,-6.664,1.0,79.0,2017-04-14,0.357,DAMN.,Kendrick Lamar,DNA.,139.913,4.0,audio_features,spotify:track:6HZILIRieu8S0iqY8kIKhj,0.422
0.2,463.0,rae sremmurd,swang,0.681,208120.0,0.314,6mapJIPnQ23RTAevUoE0DL,9.82e-06,8.0,0.1,-9.319,1.0,74.0,2016-08-12,0.0581,SremmLife 2 (Deluxe),Rae Sremmurd,Swang,139.992,4.0,audio_features,spotify:track:6mapJIPnQ23RTAevUoE0DL,0.166
0.304,464.0,drake,passionfruit,0.804,298941.0,0.459,5mCPDVBb16L4XQwDdbRUpz,0.0862,11.0,0.11,-11.556,1.0,80.0,2017-03-18,0.039,More Life,Drake,Passionfruit,111.963,4.0,audio_features,spotify:track:5mCPDVBb16L4XQwDdbRUpz,0.372
0.0265,465.0,kendrick lamar,loyalty,0.658,227360.0,0.535,6SwRhMLwNqEi6alNPVG00n,0.0,9.0,0.2,-8.983,0.0,73.0,2017-04-14,0.0573,DAMN.,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,110.684,4.0,audio_features,spotify:track:6SwRhMLwNqEi6alNPVG00n,0.419
0.491,466.0,kesha,praying,0.576,230267.0,0.39,0jdny0dhgjUwoIp5GkqEaA,0.0,10.0,0.111,-7.202,1.0,74.0,2017-08-11,0.0297,Rainbow,Kesha,Praying,73.433,4.0,audio_features,spotify:track:0jdny0dhgjUwoIp5GkqEaA,0.319
0.0847,467.0,travis scott,goosebumps,0.841,243837.0,0.728,6gBFPUFcJLzWGx4lenP6h2,0.0,7.0,0.149,-3.37,1.0,83.0,2016-09-16,0.0484,Birds In The Trap Sing McKnight,Travis Scott,goosebumps,130.049,4.0,audio_features,spotify:track:6gBFPUFcJLzWGx4lenP6h2,0.43
0.14,468.0,maroon 5,cold,0.693,234308.0,0.717,7gwLQ4tZ5UdZ7qNcDyJ8wr,0.0,9.0,0.0464,-6.346,0.0,65.0,2018-06-15,0.107,Red Pill Blues (Deluxe),Maroon 5,Cold (feat. Future),99.836,4.0,audio_features,spotify:track:7gwLQ4tZ5UdZ7qNcDyJ8wr,0.412
0.236,469.0,dram,broccoli,0.886,225205.0,0.525,0qy5D3OJre7SPJNMOL9I71,0.0,8.0,0.057,-7.39,1.0,67.0,2016-04-06,0.132,Broccoli,DRAM,Broccoli,145.99,4.0,audio_features,spotify:track:0qy5D3OJre7SPJNMOL9I71,0.708
