acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,spotify_album,spotify_artist,spotify_song,tempo,time_signature,type,uri,valence,lyrics
0.8220000000000001,0.556,245640.0,0.58,3Wx7jTOiNQir0Q9VpxYuhR,0.00594,1.0,0.111,-6.925,1.0,50.0,2019-04-03,0.0249,Cattails,Big Thief,Cattails,80.514,4.0,audio_features,spotify:track:3Wx7jTOiNQir0Q9VpxYuhR,0.7020000000000001,"Caroline, Caroline
I never could leave you to struggle
Hold the line, hold the line
I’ll be there on the double
In time, in time
Everyone does see trouble
And you don’t need to know why when you cry
You don’t need to know why
You don’t need to know why when you cry
Violet’s eyes, Violet plays
Going back home to the Great Lakes
Where the cattail sways
With the lonesome loon
Riding that train in late June
With the windows wide by my side
With the windows wide
With the windows wide by my side
And the clusters fell like an empty bell
Meteor shower at the motel
Where the empty space is a saving grace
Making good time and doing well
Still the question sings like Saturn’s rings
Maybe she knows and she won’t tell
But you don’t need to know why when you cry
You don’t need to know why
You don’t need to know why when you cry
And I find you there in your country flair
Middle of the river in a lawn chair
With your wrinkled hands and your silver hair
Leaving here soon and you know where
To where the cattail sways with the lonesome loon
You’ll be riding that train in late June
With the windows wide by your side
With the windows wide
With the windows wide by your side
You don’t need to know why
You don’t need to know why when you cry"
0.0168,0.537,265920.0,0.772,3buy5Ooz6uNL48W1yBUzbM,0.20800000000000002,5.0,0.0686,-7.367000000000001,1.0,49.0,2019-01-08,0.0492,Seventeen,Sharon Van Etten,Seventeen,127.09700000000001,4.0,audio_features,spotify:track:3buy5Ooz6uNL48W1yBUzbM,0.242,"I know what you wanna say
I think that you're all the same
Constantly being led astray
You think you know something you don't
Downtown hotspot halfway up the street
I used to be free, I used to be seventeen
Follow my shadow around your corner
I used to be seventeen, now you're just like me
Down beneath the ashes and the stone
Sure of what I've lived and have known
I see you so uncomfortably alone
I wish I could show you how much you've grown
Downtown hotspot used to be on this street
I used to be seventeen, I used to be seventeen
Now you're a hotshot hanging on my block
Sun coming up, who's my shadow?
La-la-la-la-la-la-la
La-la-la-la-la-la-la
La-la-la-la-la-la-la
La-la-la-la-la-la-la
I know what you're gonna be
I know that you're gonna be
You'll crumble it up just to see
Afraid that you'll be just like me
Downtown hotspot halfway through this life
I used to feel free, or was it just a dream?
Now you're a hotshot, think you're so carefree
But you're just seventeen, so much like me
You're just seventeen, you're just seventeen
Seventeen"
0.715,0.583,187036.0,0.527,5jEHZAJlxIf6bK9LkKnRH0,6.7e-06,11.0,0.154,-7.876,1.0,55.0,2019-01-01,0.0733,Song 31,Noname,Song 31,97.346,4.0,audio_features,spotify:track:5jEHZAJlxIf6bK9LkKnRH0,0.395,"All my everything is for you
All my terrible sense of humor and critical interviews
All my pearly gated redemption and casual afternoons
All this money you know I'm making
Like racin' against the moon, but
I sell pain for profit, and I feel prophet watchin'
Everything is for everything, rhymin' with causality
Ain't no labels that's backing me, but my tickets be sellin' out
And I'm steady raising my fee, that's another hit from my fee
110 degrees in the desert heat
With a bubble coat, turtleneck underneath
Rolling up on the beach
Smokin a holy weed, laughing, baking
My homie Tee hopin' joking is all we need
When I sell pain for profit
Now I binge watch Atlanta
No more TV representation from a Kelsey Grammer
Let's toast to niggas getting checks who work behind the camera
Somebody raise they man up
Truth be told, I wear my heart on my sleeve
Watch you sit it on the shelf
Now my body got cold
I swear we'll never leave
Had to do it for myself, to find my praise
Go get your weapon
Real recognize real, feelin' like real proof
Real buddy-buddy after the trip to the Cancun
Million dollar baby, bet you can get to the hands, too
Got a pack of wolves ready to damage a full moon
The only bitch actually rapping, it look like me now
Or meow, kitty just reimagined a freestyle
DM flooded, niggas still waitin' for me to reach out
We shadow boxing government hopin' they put the leash down
I sell pain for profit not propaganda
I know cancers origins link to Santa
I know Santa's origins link to money
Mass production of cattle, a slaughtering for the yummy
These niggas is clever, the prison no better
The ghost of the living
We ain't talkin' about Reggie on Christmas, we almost forget him
What's a casket to a holding cell if a nigga ain't in it
Only reason why I'm steady faded and still independent
Truth be told, I wear my heart on my sleeve
Watch you sit it on the shelf
Now my body got cold
I swear we'll never leave
Had to do it for myself, to find my praise
Go get your weapon"
0.36700000000000005,0.46299999999999997,280187.0,0.462,0L6lVIgGqVHnmR3BIy8GHa,0.0012,1.0,0.35600000000000004,-7.94,0.0,42.0,2019-01-17,0.0272,Andromeda,Weyes Blood,Andromeda,131.273,4.0,audio_features,spotify:track:0L6lVIgGqVHnmR3BIy8GHa,0.18899999999999997,"Andromeda's a big, wide open galaxy
Nothing in it for me except a heart that's lazy
Running from my own life now
I'm really turning some time
Looking up to the sky for something I may never find
Stop calling
It's time to let me be
If you think you can save me
I'd dare you to try
Lift the heart from the depths it's fallen to
We all want something new
But can't seem to follow through
Something's better than nothing
Or so that I thought
Now I know it's just one dream
All these others gonna tear me apart
Love is calling
It's time to let it through
Find a love that will make you
I dare you to try
Crazy guy
I think this is deep
Think it's meant to be
More than anything I can think of
I'm ready to try
Treat me right
I'm still a good man's daughter
Let me in if I break
And be quiet if I shatter
Getting tired of looking
You know that I hate the game
Don't wanna waste any more time
You know I been holding out
Love is calling
It's time to give to you
Something you can hold onto
I dare you to try"
0.0559,0.483,357419.0,0.858,7CtuhUpzDJU73RF9stMgWC,0.00107,9.0,0.514,-2.94,0.0,46.0,2019-01-22,0.0346,Exits,Foals,Exits,188.055,4.0,audio_features,spotify:track:7CtuhUpzDJU73RF9stMgWC,0.7120000000000001,"Now the sea eats the sky
But they say it's a lie
There's no birds left to fly
We'll hide out
Oh, the weather's against us
Houses underground
The flowers upside down
In our dreams
In the eye of the storm
The land where you were born
Try to make no sound
We hide out
'Cause they watch us in sleep
The language that we speak
And the secrets that we keep
In our dreams, in our dreams, in our dreams
In our dreams, in our dreams, in our dreams
I said I'm so sorry
To have kept you waiting around
I wish I could've come up
I could've shouted out loud
They got exits covered
All the exits underground
I wish I could figure it out
But the world's upside down
In a world upside down
Oh, to dream this all off
In the islands of the mind
The places they can't find
We'll hide out
And the black sky came down
And the cities underground
The flowers upside down
In our dreams
Oh, to meet you again
To pass you on the stairs
To see you everywhere
In my dreams
'Cause they watch us in sleep
And the language that we speak
And the secrets that we keep
To ourselves in our dreams, in our dreams
In our dreams, in our dreams, in our dreams
I said I'm so sorry
To have kept you waiting around
I wish I could've come up
I could've shouted out loud
They got exits covered
All the exits underground
I wish I could figure it out
But the world's upside down
I said I'm so sorry
That the world has fallen down
I wish I could do something more
I could shout it out loud
They got exits covered
All the exits underground
I wish I could figure it out
But the world's upside down
In a world upside down
Back to the days of yore, when we were sure of a good long summer
I hope you could be found out of ground, our long lost brother
We share all of our dreams into the screen but not with each other
Back to the days of yore, when we were sure of a good long summer
I hope you could be found out of ground, our long lost brother
We share all of our dreams into the screen but not with each other
Back to the days of yore, when we were sure of a good long summer"
0.153,0.526,276893.0,0.489,3VDRXEOQDjBsQyzbFs1qGa,0.10300000000000001,1.0,0.135,-6.249,0.0,55.0,2014-03-07,0.22,Oddments,King Gizzard & The Lizard Wizard,Work This Time,113.913,1.0,audio_features,spotify:track:3VDRXEOQDjBsQyzbFs1qGa,0.53,"I knock hello
But I see that you've got hypothermia
So I place a block to stop the rot
And hope that I can warm you up
Do I have to shake you babe until you're blind?
'Cause every light bulb's blown and I'm feeling so inclined
Can never lay my whole head down
Can never lay my whole head down
Can never lay my whole head down
I know I'm lazy but baby I will work this time
It's kind of funny
That I live the poetry I can not write
But you my beauty
Shall be fixed forever loosely in my heart
Do I have to shake you babe until you're blind?
'Cause every light bulb's blown and I'm feeling so inclined
Can never lay my whole head down
Can never lay my whole head down
Can never lay my whole head down
I know I'm lazy but baby I will work this time"
0.301,0.629,306760.0,0.579,6XVDZoNVGvWhfSoqQhjJZI,0.22,10.0,0.11599999999999999,-8.544,1.0,55.0,2017-06-09,0.0255,Capacity,Big Thief,Mythological Beauty,106.67299999999999,4.0,audio_features,spotify:track:6XVDZoNVGvWhfSoqQhjJZI,0.475,"You have a mythological beauty
You have the eye of someone I have seen
Outside of ordinary situations
Even outside of dreams
You lie in bed at night and watch the lines of headlights through your screen
There is a child inside you who’s trying to raise a child in me
If you wanna leave
You just have to say
You’re all caught up inside
But you know the way
You cut the flesh of your left thumb
Using your boyfriend’s knife
Seventeen, you took his cum
And you gave birth to your first life
You gave it to a family who you thought would love and take better care
I have an older brother I don’t know
He could be anywhere
If you wanna leave
You just have to say
You’re all caught up inside
But you know the way
You’re all caught up inside
But you know the way
Rented a house in Nisswa, Minnesota
Shrapnel and oil cans, rhubarb in the yard
I built a ladder out of metal pieces
Father was working hard
Standing beneath the oak tree by the front door
You were inside baking bread
Sister came out and put her arms around me
Blood gushing from my head
You held me in the backseat with a dishrag, soaking up blood with your eyes
I was just five and you were twenty-seven
Praying, “Don’t let my baby die.”
If you wanna leave
You just have to say
You’re all caught up inside
But you know the way
You’re all caught up inside
But you know the way
So much more to live your life
To walk the floor
To say goodnight
Do you leave your light on?
Do you leave your light on?
You’re all caught up inside
But you know the way"
0.0803,0.586,126698.0,0.614,2HLtRAcBAWd4y7TfVVoIpm,1.9399999999999997e-05,4.0,0.152,-7.275,1.0,64.0,2017-06-16,0.0307,Bedroom Tapes,Jakob Ogawa,Let It Pass,88.22200000000001,4.0,audio_features,spotify:track:2HLtRAcBAWd4y7TfVVoIpm,0.301,"Picking up the phone too late
Thought I'd be at home by eight
Wish I could recall all the things I've told you
Think I'll let it pass away
So in love with yesterday
Think I'll let it pass away
So in love with yesterday
Guess it's all the same to me
Always tend to think of she
In the midst of all it was great to know you
Think I'll let it pass away
So in love with yesterday
Think I'll let it pass away
So in love with yesterday"
0.75,0.67,141587.0,0.419,41o2ydrj7Xm9Yt5odIBqq4,0.135,6.0,0.0976,-10.523,0.0,63.0,2018-04-05,0.0751,Velvet Light,Jakob Ogawa,Velvet Light,77.919,4.0,audio_features,spotify:track:41o2ydrj7Xm9Yt5odIBqq4,0.513,"I call to mind a love that fades
Your pink cashmere summer nights 
Your mama's house, a place to hide
I kissed you there, you open wide
You must know that I miss your stare 
You mesmerised me daily, ah
You must know that I miss you here
Hypnotise me
You sang to me, an eye to eye
A melody so undefined 
I met you in the velvet light
Who knew we'd ever say goodnight
You must know that I miss your stare
You mesmerised me daily, ah
Do you recall when I kissed you there?
Hypnotise me"
0.132,0.698,165391.0,0.542,4rCKRVJZKVysScn2piDuOT,0.00117,2.0,0.19899999999999998,-4.317,1.0,53.0,2018-03-02,0.131,Superorganism,Superorganism,Something For Your M.I.N.D.,140.096,4.0,audio_features,spotify:track:4rCKRVJZKVysScn2piDuOT,0.664,"I know you think I'm a psychopath
A Democrat lurking in the dark
This sucks, I'm the Kmart soda jerk
Cirque du trash, I kept the stash
Of cocoa candy straight from Japan
Hologram Anne—she was never as near
I think you know what I need to get by
Something for your mind , mind , mind 
Something for your mind , mind, mind 
Something for your mind 
Something for your mind 
Something for your, for your
M-I, M-I, M-I-N-D
M-I, M-I, M-I-N-D
I know you think I'm a sociopath
""My lovely prey,"" I'm a cliche
Make way, I'm in my Pepsi mood
Mama needs food, how about a barbecue?
For us the bourgeoisie, so carefree
Remember when we?
I don't know what you need to get by
Something for your mind , mind , mind 
Something for your mind , mind, mind 
Something for your mind 
Something for your mind 
Something for your, for your 
M-I, M-I, M-I-N-D
M-I, M-I, M-I-N-D"
0.691,0.581,216693.0,0.455,6oQr3o6tXx7ESYG2sHpNMl,3.3799999999999995e-05,2.0,0.128,-6.778,1.0,50.0,2018-07-13,0.0348,Still Run,Wet,Still Run (feat. Starchild & The New Romantic),113.76100000000001,4.0,audio_features,spotify:track:6oQr3o6tXx7ESYG2sHpNMl,0.207,"I wanna go where the sun is shining and no one knows my name
Tell me, baby, did you leave decided?
Did it feel so cold in the rain?
I don't know how this world works, but I've always felt the same
I wanna go where the sun is shining and no one knows my name
Run away
It's the hardest thing that I've ever done
To love somebody and still run
I'll go, and it's no surprise, I'll take a fast street out of L.A
Tell me, baby, do you need somebody?
There was no one left to complain
I don't know what this life holds, but I've always felt the same
I wanna go where the sun is shining and no one knows my name
It's the hardest thing that I've ever done
To love somebody and still run
It's the hardest thing that I've ever done
To love somebody and still run
But you weren't there for me
And that was all that I ever needed
When I see you, I see you hate me
When I look at you, I still see my family
But you wouldn't care for me
And that was all that I ever needed
When I see you, I see you hate me
When I look at you, I still see my family
It's the hardest thing that I've ever done
To love somebody and still run
It's the hardest thing that I've ever done
To love somebody and still run
To love somebody and still run
To love somebody
To love somebody"
0.073,0.754,121347.0,0.342,5qHirGR7M9tdm6C17DlzSY,0.0,10.0,0.193,-8.677,0.0,78.0,2018-08-15,0.0991,ONEPOINTFIVE,Aminé,REEL IT IN,128.981,4.0,audio_features,spotify:track:5qHirGR7M9tdm6C17DlzSY,0.423,"Right now!
Reel it in
I got the bag, tell a friend
She got some ass, bring it in
Bitch I'm the news, CNN 
Reel it in
I got the bag, tell a friend
She got some ass, bring it in
Bitch I'm the news, CNN  
Drippin'
Rollie got the tick tock missin' 
Bitch pimpin' 
Broke niggas got me livid 
You Jordan or Pippen  I'm Kobe I'm never gon' dish it
I'm business as fuck and I ain't got the time to just kick it
I don't trust nobody 'cause I can't be fake
Frontin' ain't an option 'cause my soul can't change
And I'm tired of being humble, bitch I feel no way
It's that young nigga shit, I might pull up to your bitch like
Reel it in 
I got the bag, tell a friend 
She got some ass, bring it in 
Bitch I'm the news, CNN 
Reel it in
I got the bag, tell a friend 
She got some ass, bring it in
Bitch I'm the news, CNN
Jesus Christ! 
I buy that shit before I even know the price 
This 13K up on my finger, bitch you right 
Them diamonds dancin', yeah that boy be lookin' nice 
I guess that's what you call that motherfuckin' ice
I got a thotiana, put her in designer
She Italiana, she a sorta kinda
She Björk cute, so she really fine
Just sorta weird, and she got some cake
Gimme OPB for my ODB, these APC, do your ABC's
I'm a young dread-head with anxiety
And I love it when a bitch nigga tryin' me
I don't trust nobody 'cause I can't be fake
Frontin' ain't an option 'cause my soul can't change
And I'm tired of being humble, bitch I feel no way
It's that young nigga shit, I might pull up to your bitch like
Reel it in
I got the bag, tell a friend
She got some ass, bring it in
Bitch I'm the news, CNN 
Reel it in
I got the bag, tell a friend
She got some ass, bring it in
Bitch I'm the news, CNN "
0.11900000000000001,0.598,213699.0,0.584,62crJjeje0T8g5N3Tuq00V,0.00042699999999999997,9.0,0.121,-10.079,1.0,61.0,2017-08-22,0.0533,Summer's Gone,NoMBe,Summer's Gone,145.937,4.0,audio_features,spotify:track:62crJjeje0T8g5N3Tuq00V,0.188,"Summer's gone, but you can be my winter lovin
Summer's gone, but you can be mine
The world stops spinning when you open your eyes my darlin
What a beautiful soul, you deserve your own island
So Trust me
I'll give you that
Heartbeat
Moving fast
The only way I know is the only
Way you're heading
Come near me
Don't fear me
That's why I'm running, running just looking for ya
All I wanted
Was a morning
With you honey
You see I'm drowning
Tryna make your love surround me
Hoping you never look down on me
Just waiting for the summer to end
Summer's gone, but you can be my winter lovin
Summer's gone, but you can be mine
The world stops spinning when you open your eyes my darlin
What a beautiful soul, you deserve your own island
Won't you love me? I'll be
The only one, gods speed
Holy grail and I know if our time was up tomorrow
I'd pull you near me, now that's real heat
And spin you like a bottle baby spin you like serato
Let me walk you through the golden age, diamond days, purple haze
And show you as the summer fades the difference between night and day
And don't you worry bout time and a place
It's a matter of finding the present and livin' and guessin' the crescent has risen for Oliver Twist in a matter of days
Summer's gone, but you can be my winter lovin
Summer's gone, but you can be the angel that fell from the sky when I saw you at first
And it wasn't a dream, and I knew it was you that I saw when I saw what I saw and I conquer my fears
And I'm running for joy
And you begging for mercy and I'm begging for more
Summer's gone, but you can be my winter lovin
Summer's gone, but you can be mine
The world stops spinning when you open your eyes my darlin
What a beautiful soul, you deserve your own island
Everything you want over everything you need
Everything you want over everything you need
Everything you want over everything you need
Everything you want over everything you need"
0.0023899999999999998,0.581,242172.0,0.914,0t8L9kP2PIg8WnJZc1sGhV,0.0672,7.0,0.35700000000000004,-5.577000000000001,1.0,43.0,2018-02-16,0.0359,In a Poem Unlimited,U.S. Girls,Pearly Gates,88.95100000000001,4.0,audio_features,spotify:track:0t8L9kP2PIg8WnJZc1sGhV,0.748,"I was standing at the Pearly Gates
I was looking for a man of faith
I had questions pressing on me more than not
I was looking for some answers on the spot
Two girls walked in, paperwork in hand
They were tanned from the trip
They'd seen the judge, he'd heard 'em out
Wasn't lookin' good, wasn't lookin' good for us
What about us?
But like some roadside vet with a bag in hand
I could do anything St. Peter asked
For one chance to be an angel in his eyes
It seemed to be the safe bet, so I closed my eyes
And I opened my gates wide
And St. Peter came inside
“Never, never be safe even if you're in the Gates
Give it up, you're just some man's daughter
Never, never be safe even if you're in the Gates
Give it up, you're just some man's daughter”
I promise, this is not a rumor
I asked for nothing but to stop it short
I guess he didn't hear a word I said
And after he acted as if I hadn't been in his bed
I was definitely in his bed
Peter bragged he was good at pulling out
He always knew the right time to take a bow
He practiced it every single night
It hadn't failed him yet
He'd been doing it a long, long time
And Peter just does whatever Peter likes
“Never, never be safe even if you're in the Gates
Give it up, you're just some man's daughter
Never, never be safe even if you're in the Gates
Give it up, you're just some man's daughter”
Even if you're at the Pearly Gates
Even if you're at the Pearly Gates
Even if you're at the Pearly Gates
Even if you're at the Pearly Gates
Pearly Gates
Even if you're at the Pearly Gates
Never be at the Gates where Peter lay
Even if you're at the Pearly Gates
Never be safe, Pearly Gates
Never  at the Gates where Peter lay
Never, never be safe
Never, never be 
Never, never at the Pearly Gates
Never  at the Gates where Peter lay
Never, never be safe
Never, never be 
Never, never at the Pearly Gates
Never  at the Gates where Peter lay
Never, never be safe
Never, never be 
Never, never at the Pearly Gates"
0.613,0.38799999999999996,270095.0,0.322,11r8xMuVTS66RjtYgLneRw,0.000534,2.0,0.0887,-8.933,1.0,26.0,2018-05-23,0.0356,Fallingwater,Maggie Rogers,Fallingwater,86.73899999999999,4.0,audio_features,spotify:track:11r8xMuVTS66RjtYgLneRw,0.45399999999999996,"Hold on, I thought that I could take it from here
Oh, I thought that I was calm in the clear
Now it's getting harder
Hold on, I thought that I was doing so well
Oh, like everything was under a spell
Now it's getting harder
I never loved you fully in the way I could
I fought the current running just the way you would
And now I'm in the creek
And it's getting harder
I'm like falling water
Go on and tell me just what I'm supposed to say
As if it could be any other way
Oh, it's getting louder
Go on and tell me just how I could allow
All that's light to end up somehow
Where it's getting darker
I never loved you fully in the way I could
I fought the current running just the way you would
And now I'm stuck upstream
And it's getting harder
I'm like falling water, falling water, falling water
And I'm like falling water, set me free
You were like falling water coming down on me
I never loved you fully in the way I could
And I'm like falling water, set me free
I fought the current running just the way you would
You were like falling water coming down on me
And now I'm in the creek
And I'm like falling water, set me free
You were like falling water coming down on me
I never gave you everything, I wish I could
And it was coming down on me
I should've seen it coming from where you stood
And I was standing in the creek
But now I'm in the creek
And I'm like falling water, set me free
You were like falling water coming down on me
And I'm like falling water, set me free
You were like falling water coming down on me
And it's getting harder
And it was coming down on me
And I was standing in the creek
You were like falling water
I was like falling water in the creek"
0.938,0.418,273467.0,0.273,46Vogr8UvzcVPAgDvBpDIr,4.0600000000000004e-05,0.0,0.0897,-8.887,1.0,53.0,2017-10-27,0.0305,Turn Out the Lights,Julien Baker,Appointments,110.62299999999999,3.0,audio_features,spotify:track:46Vogr8UvzcVPAgDvBpDIr,0.0585,"I'm staying in tonight
I won't stop you from leaving
I know that I'm not what you wanted, am I?
Wanted someone who I used to be like
Now you think I'm not trying
I don't argue, it's not worth the effort to lie
You don't want to bring it up
And I already know how it looks
You don't have to remind me so much
How I disappoint you
Suggest that I talk to somebody again
That knows how to help me get better
And 'til then I should just try not to miss any more
Appointments
I think if I ruin this
That I know I can live with it
Nothing turns out like I pictured it
Maybe the emptiness is just a lesson in canvases
I think if I fail again
That I know you're still listening
Maybe it's all gonna turn out all right
And I know that it's not, but I have to believe that it is
I have to believe that it is
I have to believe that it is
I have to believe that it is
And when I tell you that it is
Oh, it's more for my benefit
Maybe it's all gonna turn out all right
Oh, I know that it's not, but I have to believe that it is"
0.35100000000000003,0.6990000000000001,219039.0,0.488,7o0pIPVWsYkjppWG909ieo,0.00135,2.0,0.115,-7.879,1.0,22.0,2015-10-02,0.0426,Fools,Wild Child,Meadows,124.991,4.0,audio_features,spotify:track:7o0pIPVWsYkjppWG909ieo,0.18600000000000003,"Pale hands with shaky rings
Stale taste for finer things
Have you thought of what it really means now to let somebody in
If I said I'm ready now
Would you darling show me how
To blindly give it all out loud
Until I'm wearing thin
Could you rid your devils
Could you stay and settle down
Just to pass the time with me
Could you rid your devils
Run through fields and meadows
Does it scare you when you think, when you think
Low tide but rising fast
We'll all die so nothing lasts
All I know is that you make me laugh
Babe so I'll go down with you
If I say I'm willing now
Would you darling show me how
To make you smile from tucked inside the crowd
Like I'm singing right at you
Could you rid your devils
Could you stay and settle down
Just to pass the time with me
Could you rid your devils
Run through fields and meadows
Does it scare you when you think, when you think
Wake up
You know I saw you, I know now that I'm falling
You turn your back to me and spread this damn disease
Left all these questions in my head
Way down
I hit the damn ground
It burns because it's so finished
You know I can't believe
I guess you felt the need
To set this fire to our bed
Could you rid your devils
Could you stay and settle down
Just to pass the time with me
Could you rid your devils
Run through fields and meadows
Does it scare you when you think, when you think"
0.843,0.33,284232.0,0.152,4LaV7WF9nTy1NFOXZYtDgy,0.0,3.0,0.21899999999999997,-15.073,1.0,20.0,2017-11-09,0.0358,Inure - EP,St. South,Safe,98.15700000000001,4.0,audio_features,spotify:track:4LaV7WF9nTy1NFOXZYtDgy,0.0376,"You are Sunday mornings
Wrapped in everything I never knew I needed
Maybe that's conceded
Now I like you better when you’re leaving
Monday came quicker than the summer when you were gone
I was out the back and you were honking your horn
Begging for attention as the sun wore on
Something tells me that it’s forty degrees
And my only black jeans are hugging my knees
But I’ll hide all of me ‘cause I don’t like my body
Oh class, it’s Tuesday now and my heart
Hurts, does it make you proud that I’m learning?
It makes me proud that I’m learning
I forget what I need when it’s quarter to three
I’m killing more time and it’s Wednesday eve
And maybe if you’re nowhere near, I'll learn how to breathe
'cause baby it’s a Thursday, maybe I’ll get takeaway
Coming down on Friday, numbing down my way
And I can kiss you on a Saturday
Can I kiss you on a Saturday?
And we’ll wake up on a Sunday
Your hand around my waist
Dreaming of another day
Any day but Monday
'Cause I’m struggling tonight, to put me at ease
I’m in fight or flight
Maybe I’ll call Elise
And I’m clutching at needs
Fending off these bad dreams
And I know I'll like myself more in the morning
Yeah I feel more at home when I’m yawning
Not mourning something I can’t see
And there’s nothing more safe
Than hearing Mum say
Why don’t you come home, we’ve got tea on the stove and we love you
And I say, I’ll be there soon
I’ll be there soon
I'll be there soon"
0.32,0.348,231931.0,0.207,5J34dOCc5JyPXNAvGS3D3F,3.17e-06,4.0,0.384,-10.815999999999999,1.0,0.0,2017-11-03,0.054000000000000006,Grace,Racoon Racoon,Grace,167.584,3.0,audio_features,spotify:track:5J34dOCc5JyPXNAvGS3D3F,0.145,"Lettre d’une inconnue …
Dieu tout puissant, j’te remercie pour ma naissance
Mon enfance, pour le fait que tu m’as laissé mon insouciance
J’ai connu l’essence, approcher la science, amplifié mes sens
Je connais ma chance et je te la rends
Désolé pour les fans, j’aime que ma foi, que ma femme
Et y'a pas si longtemps, je ne m’en croyais pas capable
Quand j’y pense, je pète un câble, j’aime comme a l’époque du bac à sable
L’époque des mots d’amour dans mon cartable
Mais cette inconnue, mon âme sœur est devenue palpable
Et je blague pas, mes sentiments sont implacables
Alors j’me dis si t'es pas cap, et que j’étais irrattrapable
Le malheur ne te rattrape pas, j’ai refusé le dernier appât
Et rattrapé la paix, demandé pardon
Maintenant fait les choses dans l’ordre, la misère s’accorde avec la miséricorde
À cette époque j’dansais, époque 95, des années hip-hop
J’voulais plaire comme un dingue
Tout pour les filles, obnubilé, pour ces nébuleuses, je voulais briller les brilleuses
Y m’fallait des billets, y m’fallait des filles
Y fallait qu’elles défilent, c’était le défi
Déficient pour le bon sens, j'étais débiteur, bourreau des cœurs
Mauvaise conscience
Après midi dansante, apparemment elle me dit qu’elle était là tout près de l’enceinte
Qui aurait su que cette fille serait ma femme à cet instant précis
Quand je l’ai vu, trop jeune, moi trop con, trop de frime
Je m’en excuse ma douce, tu étais trop p'tite
Je t’ai pas regardé, je t’demande pardon, j’ai failli nous rater
Ce que tu m’as appris dans ta lettre
C’est que pendant les 2 ans qui suivirent cette fête
Tu espérais qu’on se voit, qu’on se croise
C’est à moi que tu pensais dans ton lit le soir
Moi pendant ce temps là, j’perdais mon temps à traîner en bas
Devant le hall tel un zombie, j'oubliais que j'étais en vie
Tu es ma muse, mon amour
Je pense à toi tous les jours
Je prie pour que rien ne change
Sous la vigilance des anges
Tu es ma nébuleuse
Et je veux te rendre heureuse
Ta patience pour mes faiblesses
A fait que j’ai bu l’eau céleste
Donc 2 ans après, grâce à Dieu on nous a représenté
Je n’étais pas forcément prêt
Cette idylle concrète, en fait je l’ai craint
Mais t’étais juste trop belle, t’avais tout d’un ange, manquait juste les ailes
Sénégal reine, tu combles le manque de mes racines africaines
La confusion d’mes sentiments, on fait de moi pendant tout ce temps
Un être a moitié dément, heureusement tu nous aimais pour deux
Des visions furtives, combien furent elles dans ce morceau de vie
L’amour des parents, protection de leur fille
Des réminiscences de ce temps, je sens les effluves de cette frustration
J’t’ai vu grandir, tu m’as fait mûrir, ma puce, mon amour
Ta patience pour nous, on fait que tous les jours je pensais à toi
Mais tes parents m'voulaient pas
Quelque part je les comprends
Quelque part je les comprends
Quelque part je les comprends
Tu es ma muse, mon amour
Je pense à toi tous les jours
Je prie pour que rien ne change
Sous la vigilance des anges
Tu es ma nébuleuse
Et je veux te rendre heureuse
Ta patience pour mes faiblesses
A fait que j’ai bu l’eau céleste
(Quand j’ai pris ma plume, j’ai écrit à son père les raisons de mon envie
Lui raconte mon enfance, lui raconte ma vie
Comme dans les contes demande la main de sa fille
J’augmente mon dîme, ma foi en Dieu devient ultime
Je parle, je pense, j’espère, je prie pour qu’il m’accepte dans sa famille)
Aujourd’hui nous sommes mariés, par la grâce de Dieu et ce courrier
Amine, ma muse, pour chaque faute je m’excuse
Pour tous les couples qui me comprennent
Pour ceux qui aspirent à ça en scred
Je viens vanter les bienfaits du mariage, pur, sous la vigilance des anges
Pour toutes les âmes en peines, je suis droit et juste, laissez moi en paix
Ma femme écoute bien cette phrase :
""Lorsqu’on éduque un homme, on éduque un être
Lorsqu’on éduque une femme, on éduque un peuple.""
Tu es ma muse, mon amour
Je pense à toi tous les jours
Je prie pour que rien ne change
Sous la vigilance des anges
Tu es ma nébuleuse
Et je veux te rendre heureuse
Ta patience pour mes faiblesses
A fait que j’ai bu l’eau céleste"
